Abandono,Género,AdultoMayor,Pareja,Dependientes,PermanenciaMeses,ServicioTeléfono,LíneasMúltiples,SeguridadEnLínea,RespaldoEnLínea,ProtecciónDispositivo,SoporteTécnico,StreamingTV,StreamingPelículas,FacturaciónElectrónica,CargoMensual,CargoTotal,Internet_DSL,Internet_FibraÓptica,Contrato_Mensual,Contrato_1Año,Contrato_2Años,Pago_TransferenciaAutomática,Pago_TarjetaAutomática,Pago_ChequeElectrónico,Pago_ChequeCorreo,CargoDiario,Abandono_Label
0,0,1,1,1,1.1254948973825305,1,0,1,1,1,1,0,1,1,0.33623442736251974,0.9603177609100446,1,0,0,1,0,0,1,0,0,0.3362344273625197,Permanencia
0,1,0,1,0,1.6138937520255214,1,1,0,1,1,1,1,1,1,1.4946445649607454,2.4170961212311606,0,1,0,0,1,0,1,0,0,1.4946445649607452,Permanencia
1,1,0,0,0,-1.2350995667252596,1,0,0,0,0,0,0,0,1,-0.6545547590932689,-0.9628652259225653,1,0,1,0,0,0,0,0,1,-0.6545547590932685,Abandono
0,0,0,0,0,1.2475946110432783,1,1,1,1,1,1,1,0,1,0.5021957651273085,1.1390102602714725,1,0,0,0,1,0,1,0,0,0.5021957651273087,Permanencia
0,1,0,0,0,-0.8281005211894337,1,1,1,1,0,1,0,0,1,0.08397319396004103,-0.6382765424984556,1,0,1,0,0,0,0,1,0,0.08397319396004119,Permanencia
0,0,0,0,0,-0.054802334671364514,1,0,1,0,1,1,0,0,0,0.759435838662731,0.19627609676803123,0,1,1,0,0,0,0,1,0,0.7594358386627311,Permanencia
0,1,0,1,1,1.573193847471939,1,1,1,1,1,1,1,1,0,0.8357780540345342,1.8428849115453076,1,0,0,0,1,0,1,0,0,0.8357780540345344,Permanencia
0,0,0,0,0,-1.275799471278842,1,0,0,0,1,0,1,1,0,0.9851432580228441,-0.9637694955441177,0,1,1,0,0,0,0,1,0,0.9851432580228441,Permanencia
0,1,1,1,0,0.7184958518467046,1,1,1,1,1,0,1,0,1,1.234085264670027,1.3172395971438127,0,1,0,1,0,1,0,0,0,1.234085264670027,Permanencia
0,1,0,0,0,0.8812954700610349,0,0,1,1,0,0,0,1,0,-0.6147240380297194,0.06734048194861517,1,0,0,0,1,1,0,0,0,-0.6147240380297193,Permanencia
1,0,0,0,0,-1.275799471278842,1,0,0,0,0,1,0,0,1,-0.41557043271197297,-0.9823842165341259,1,0,1,0,0,0,0,1,0,-0.41557043271197286,Abandono
0,0,1,0,0,-0.8688004257430162,1,1,1,0,0,0,0,0,1,-0.30271672303191666,-0.7492149863133141,1,0,1,0,0,0,0,1,0,-0.3027167230319166,Permanencia
0,1,0,1,0,0.4742964245252091,1,0,0,1,1,1,1,0,1,0.20678458390598478,0.4283866698709278,1,0,0,1,0,0,0,1,0,0.20678458390598503,Permanencia
0,1,0,1,0,1.2068947064896955,1,1,0,0,1,1,1,1,1,1.423281189721886,2.0438312657395774,0,1,0,0,1,1,0,0,0,1.4232811897218858,Permanencia
0,1,0,0,0,1.0033951837217827,1,1,0,0,0,0,1,0,1,0.736201251375661,1.173328395177222,0,1,0,1,0,0,0,1,0,0.7362012513756611,Permanencia
0,1,0,1,1,-0.5839010938679381,1,0,0,0,0,0,0,0,0,-1.4909999014278041,-0.8544190374061321,0,0,0,1,0,1,0,0,0,-1.4909999014278035,Permanencia
0,1,0,1,0,1.5324939429183564,1,1,0,1,1,1,0,1,1,1.1278700085005622,2.0200997020129794,0,1,0,0,1,1,0,0,0,1.1278700085005622,Permanencia
0,0,0,0,0,-0.46180138020719036,1,1,0,1,0,0,1,1,1,1.1660411161864634,-0.1264819920563502,0,1,1,0,0,0,1,0,0,1.1660411161864634,Permanencia
1,1,1,0,0,-0.6246009984215207,1,0,0,0,0,0,0,0,1,-0.652895145715621,-0.6654928525715242,1,0,1,0,0,0,0,1,0,-0.6528951457156209,Abandono
0,0,1,1,0,0.39289661541804394,1,1,0,1,1,0,1,0,1,1.0233143657087451,0.7284056860167568,0,1,1,0,0,0,0,1,0,1.0233143657087453,Permanencia
0,1,0,1,0,-0.8688004257430162,1,0,0,0,0,0,0,0,1,-0.6246817182956069,-0.7751961964154817,1,0,1,0,0,1,0,0,0,-0.6246817182956066,Permanencia
0,0,0,1,0,-0.46180138020719036,1,0,0,0,1,1,0,0,0,0.4806207912178862,-0.23680288588575807,0,1,0,1,0,0,0,1,0,0.4806207912178863,Permanencia
0,0,0,0,0,-1.1943996621716768,1,0,0,0,0,0,0,0,0,-1.4992979683160437,-0.9784804184118137,0,0,1,0,0,0,0,1,0,-1.499297968316043,Permanencia
0,0,0,0,1,-0.990900139403764,1,0,0,0,0,0,0,0,0,-1.4860210612948603,-0.9300247999105723,0,0,1,0,0,0,0,0,1,-1.4860210612948601,Permanencia
1,1,0,1,1,-0.5839010938679381,1,0,0,0,1,0,0,1,0,-0.2413110280589448,-0.568339006646186,1,0,1,0,0,0,0,1,0,-0.24131102805894467,Abandono
1,0,1,0,0,-1.2350995667252596,1,1,0,0,1,0,0,1,1,0.7909684928380409,-0.9263415553544926,0,1,1,0,0,0,0,1,0,0.790968492838041,Abandono
0,1,0,1,1,-1.2350995667252596,1,0,0,0,0,0,0,0,0,-1.4777229944066208,-0.9900815359956339,0,0,0,1,0,0,0,0,1,-1.4777229944066206,Permanencia
0,0,1,0,0,0.7591957564002872,1,0,0,0,0,0,0,0,0,-1.4976383549383956,-0.5784624153362495,0,0,0,0,1,0,1,0,0,-1.4976383549383954,Permanencia
0,1,0,1,1,-0.46180138020719036,1,1,1,0,0,0,1,1,1,0.3710863082931257,-0.32180423031169536,1,0,0,1,0,1,0,0,0,0.3710863082931259,Permanencia
1,1,0,1,0,0.9219953746146176,0,0,0,0,1,1,1,1,1,-0.3375686039625225,0.3083393637706746,1,0,1,0,0,1,0,0,0,-0.33756860396252236,Abandono
0,0,0,0,0,1.5324939429183564,1,1,1,1,1,1,1,1,0,0.8307992139015904,1.803207324980113,1,0,0,0,1,0,1,0,0,0.8307992139015904,Permanencia
1,1,0,0,0,-0.054802334671364514,1,0,0,0,1,1,0,0,1,-0.31433401667545197,-0.24862455703581057,1,0,1,0,0,0,0,1,0,-0.31433401667545185,Abandono
0,1,0,0,0,1.4103942292576086,0,0,1,0,1,1,1,0,1,-0.5101683952379026,0.4596611655626713,1,0,0,1,0,1,0,0,0,-0.5101683952379024,Permanencia
1,0,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,0.1785711564859704,-0.9744883988630088,0,1,1,0,0,0,0,1,0,0.1785711564859705,Abandono
0,1,0,0,0,-0.46180138020719036,1,0,0,0,0,0,0,0,0,-1.4976383549383956,-0.8332017843345826,0,0,0,0,1,0,0,0,1,-1.4976383549383954,Permanencia
1,0,0,1,0,-0.4211014756536078,1,0,0,0,0,0,0,0,1,0.1503577290659565,-0.3199295249987206,0,1,1,0,0,0,0,1,0,0.15035772906595643,Abandono
1,0,1,0,0,-0.8688004257430162,1,1,0,0,0,0,0,1,1,0.6664974895144494,-0.6053920057732163,0,1,1,0,0,0,1,0,0,0.6664974895144495,Abandono
0,1,1,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,0,-0.6479163055826772,-0.9854719664613785,1,0,1,0,0,0,0,1,0,-0.6479163055826769,Permanencia
0,1,0,1,0,1.6138937520255214,1,1,0,0,0,0,0,0,0,-1.2901866827324098,-0.17956923544847028,0,0,0,0,1,0,1,0,0,-1.2901866827324093,Permanencia
0,0,0,1,1,0.06729737898938325,1,1,0,0,0,0,0,0,1,-1.298484749620649,-0.6008486023088303,0,0,0,1,0,0,1,0,0,-1.2984847496206486,Permanencia
0,0,0,1,1,-0.13620214377852968,1,0,0,0,0,0,0,0,0,-1.4843614479172125,-0.7671901019612484,0,0,0,1,0,0,0,1,0,-1.4843614479172123,Permanencia
1,1,0,1,0,0.9626952791682001,1,1,0,1,0,0,1,1,0,1.1809776365852944,1.4711639310173508,0,1,0,1,0,0,1,0,0,1.1809776365852944,Abandono
0,1,0,1,1,-1.1129998530645118,1,1,1,1,0,1,0,0,0,-0.010624768565888364,-0.865623158570734,1,0,1,0,0,0,1,0,0,-0.010624768565888126,Permanencia
0,1,0,0,0,-0.5839010938679381,0,0,1,0,1,0,0,0,0,-1.0329466091969872,-0.7626466984968625,1,0,1,0,0,0,0,0,1,-1.0329466091969868,Permanencia
0,0,0,1,1,-0.5025012847607729,1,0,0,0,0,0,0,0,0,-1.4843614479172125,-0.8211816149749209,0,0,1,0,0,0,0,1,0,-1.4843614479172123,Permanencia
1,0,1,0,0,-1.2350995667252596,1,0,0,0,0,0,0,1,1,0.49389769823906904,-0.919372062661551,0,1,1,0,0,0,0,1,0,0.49389769823906926,Abandono
0,1,0,0,1,0.5149963290787917,1,1,0,0,1,0,1,1,0,1.16106227605352,1.0388348304887516,0,1,0,0,1,1,0,0,0,1.1610622760535199,Permanencia
0,1,1,1,0,-0.5025012847607729,1,1,0,1,0,1,1,1,0,1.4050254425677593,-0.047303261778946136,0,1,1,0,0,0,0,1,0,1.4050254425677593,Permanencia
0,0,0,0,0,-0.13620214377852968,1,0,0,0,0,0,0,0,0,-1.4843614479172125,-0.741054504362718,0,0,0,1,0,0,0,0,1,-1.4843614479172123,Permanencia
0,0,0,0,0,0.7184958518467046,1,1,0,1,0,1,1,1,1,0.49389769823906904,0.7696933136154476,1,0,0,0,1,0,0,0,1,0.49389769823906926,Permanencia
0,0,0,0,0,-0.8688004257430162,0,0,0,0,0,0,1,0,1,-0.9599236205804802,-0.8452219536942441,1,0,1,0,0,0,0,0,1,-0.95992362058048,Permanencia
0,1,0,1,1,1.6138937520255214,1,1,1,1,1,1,1,1,1,0.9038222025180975,1.9124695616916056,1,0,0,0,1,0,1,0,0,0.9038222025180973,Permanencia
0,1,0,0,1,-1.0722999485109292,1,0,0,0,0,0,0,0,0,-1.4959787415607477,-0.9609022991830976,0,0,1,0,0,0,0,0,1,-1.4959787415607475,Permanencia
1,0,0,0,0,0.4742964245252091,1,1,0,1,1,0,0,0,1,0.6664974895144494,0.6983883456525377,0,1,1,0,0,1,0,0,0,0.6664974895144495,Abandono
0,1,0,1,0,1.6138937520255214,1,1,1,0,1,1,1,1,0,0.7279031844874215,1.6828071331738879,1,0,0,0,1,0,1,0,0,0.7279031844874216,Permanencia
0,1,0,0,0,0.6370960427395395,1,1,1,0,0,1,0,1,1,1.0183355255758018,0.9554435270963102,0,1,1,0,0,0,0,1,0,1.0183355255758018,Permanencia
0,1,1,0,0,0.7184958518467046,1,1,1,1,0,0,1,0,1,0.18686922337420986,0.5184386909635853,1,0,1,0,0,1,0,0,0,0.18686922337420991,Permanencia
0,1,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,1,0,-0.3043763364095647,-0.9809065076403691,1,0,1,0,0,0,0,0,1,-0.3043763364095645,Permanencia
1,1,0,0,1,-1.275799471278842,0,0,0,0,0,0,0,0,0,-1.3266981770406632,-0.9944926073202803,1,0,1,0,0,0,0,1,0,-1.326698177040663,Abandono
0,1,0,1,1,0.14869718809654842,0,0,1,0,1,1,1,1,0,-0.13343615851183213,-0.01973406599990577,1,0,0,1,0,0,1,0,0,-0.13343615851183196,Permanencia
0,1,0,1,1,-1.0316000439573465,1,0,0,0,0,0,0,0,0,-1.4760633810289732,-0.9417361942775088,0,0,1,0,0,0,0,0,1,-1.4760633810289727,Permanencia
1,1,0,0,0,-0.2583018574392774,1,1,0,0,1,0,1,1,1,1.1162527148570267,0.10410676143954356,0,1,1,0,0,0,0,1,0,1.116252714857027,Abandono
0,0,0,0,0,0.3114968063108788,1,0,0,0,0,0,0,0,0,-1.4793826077842689,-0.6503849332846101,0,0,0,0,1,0,0,0,1,-1.4793826077842684,Permanencia
0,1,0,1,1,1.6138937520255214,1,1,1,1,1,1,0,0,0,0.2449556915918859,1.2074700872299853,1,0,0,0,1,0,1,0,0,0.2449556915918862,Permanencia
0,1,0,1,0,1.2475946110432783,1,1,0,0,1,1,1,1,0,0.5005361517496607,1.2151453513348704,1,0,0,0,1,0,1,0,0,0.5005361517496605,Permanencia
0,0,0,1,0,-1.2350995667252596,1,0,1,0,0,1,0,0,1,0.5121534453931962,-0.9195926162277834,0,1,1,0,0,0,0,1,0,0.5121534453931962,Permanencia
0,1,0,1,1,1.1254948973825305,1,1,1,0,1,0,1,0,1,1.0183355255758018,1.5583046450357416,0,1,0,1,0,1,0,0,0,1.0183355255758018,Permanencia
0,0,0,1,1,0.5963961381859568,1,0,0,0,0,0,0,0,0,-1.507596035204283,-0.6126041073890132,0,0,0,0,1,1,0,0,0,-1.5075960352042825,Permanencia
1,1,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,0,-1.4677653141407336,-0.9963673126332551,0,0,1,0,0,0,0,0,1,-1.4677653141407332,Abandono
0,1,0,0,0,-0.29900176199286005,1,0,1,1,0,1,1,1,1,0.4739823377072946,-0.16642424290102384,1,0,1,0,0,0,0,0,1,0.4739823377072946,Permanencia
0,0,0,0,0,-1.1536997576180943,1,1,0,0,0,0,0,0,1,0.3627882414048863,-0.8720412673480947,0,1,1,0,0,0,0,1,0,0.36278824140488647,Permanencia
1,0,0,0,0,-1.275799471278842,1,1,0,0,0,0,0,0,1,-0.48527419457318427,-0.9833105415123016,1,0,1,0,0,0,0,0,1,-0.48527419457318394,Abandono
0,0,1,1,0,0.189397092650131,1,0,0,0,0,0,0,0,0,-1.4976383549383956,-0.6843722378410111,0,0,0,1,0,0,0,0,1,-1.4976383549383954,Permanencia
1,0,1,0,0,-1.1536997576180943,1,1,0,0,0,0,0,1,1,0.6598590360038578,-0.8465673304482614,0,1,1,0,0,0,0,1,0,0.6598590360038579,Abandono
0,1,0,1,1,1.6138937520255214,1,0,0,1,1,0,1,1,1,0.3544901745166469,1.4119673538405952,1,0,0,0,1,1,0,0,0,0.35449017451664705,Permanencia
0,0,0,1,0,1.4103942292576086,1,1,0,1,1,0,1,1,1,1.3602158813712666,2.0015952578060876,0,1,0,1,0,1,0,0,0,1.3602158813712664,Permanencia
0,0,0,1,0,1.084794992828948,1,1,0,1,0,1,1,1,1,0.5104938320155479,1.0647939852342958,1,0,0,1,0,0,0,1,0,0.5104938320155481,Permanencia
1,1,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,0,0.1885288367518581,-0.9743560667232692,0,1,1,0,0,0,0,1,0,0.18852883675185805,Abandono
0,0,0,1,0,0.4335965199716265,1,1,1,1,0,0,0,1,1,0.9751855777569564,0.8063493163232598,0,1,1,0,0,0,0,1,0,0.9751855777569561,Permanencia
1,0,0,1,1,-1.275799471278842,1,0,0,0,0,0,0,0,0,-1.5026171950713392,-0.996830475122343,0,0,1,0,0,0,0,0,1,-1.5026171950713387,Abandono
0,0,0,1,0,1.4103942292576086,1,1,0,1,1,1,1,1,1,1.4929849515830975,2.234279270181188,0,1,0,1,0,0,1,0,0,1.4929849515830973,Permanencia
1,0,0,0,0,-1.1536997576180943,1,0,0,0,0,0,0,0,0,0.1885288367518581,-0.8814589046262148,0,1,1,0,0,0,0,1,0,0.18852883675185805,Abandono
1,0,0,1,1,-0.9502002348501813,1,0,1,1,1,1,0,0,0,0.009290591965886096,-0.7129339246680969,1,0,1,0,0,0,0,0,1,0.009290591965886094,Abandono
0,1,0,1,1,-0.0955022392249471,1,0,0,1,1,0,0,0,0,0.5752187537438156,0.12832354301185248,0,1,1,0,0,1,0,0,0,0.5752187537438156,Permanencia
0,0,0,0,0,-0.787400616635851,1,0,0,0,0,0,0,0,0,-1.5026171950713392,-0.903029043403736,0,0,1,0,0,0,1,0,0,-1.5026171950713387,Permanencia
0,1,0,0,0,-1.2350995667252596,1,0,0,1,0,0,0,0,1,0.3329152006072241,-0.9415376960678995,0,1,1,0,0,0,0,1,0,0.33291520060722424,Permanencia
0,1,0,1,0,-0.0955022392249471,1,0,0,0,0,0,0,0,0,-1.5158941020925225,-0.7241821565459454,0,0,0,0,1,0,0,0,1,-1.515894102092522,Permanencia
0,0,0,1,1,-0.8281005211894337,0,0,0,0,0,1,0,0,0,-1.1441407054993957,-0.8427076430391958,1,0,0,1,0,0,1,0,0,-1.1441407054993953,Permanencia
0,1,0,1,0,1.2475946110432783,1,0,1,1,1,1,1,1,1,1.5062618586042804,1.9525220893193955,0,1,0,0,1,0,1,0,0,1.5062618586042804,Permanencia
0,1,0,1,1,0.6370960427395395,1,1,0,0,0,0,0,0,0,-1.3665288981042125,-0.4878369549713881,0,0,0,0,1,0,0,0,1,-1.366528898104212,Permanencia
0,1,0,1,1,-1.275799471278842,1,0,0,0,0,0,0,0,1,-1.4793826077842689,-0.9965217001296177,0,0,1,0,0,1,0,0,0,-1.4793826077842684,Permanencia
0,0,1,1,0,1.573193847471939,1,1,1,1,1,1,0,1,1,0.5967937276532383,1.5667739019790627,1,0,0,0,1,1,0,0,0,0.5967937276532385,Permanencia
0,0,0,1,0,1.166194801936113,1,1,0,0,0,0,0,0,0,-1.3383154706841984,-0.3799642057271589,0,0,0,0,1,0,0,0,1,-1.3383154706841982,Permanencia
0,1,1,0,0,-1.1129998530645118,1,0,0,0,0,0,0,0,0,-1.4827018345395648,-0.9638797723272339,0,0,1,0,0,1,0,0,0,-1.4827018345395642,Permanencia
1,1,1,1,0,0.5556962336323743,0,0,0,1,1,1,1,1,1,-0.15998997255419847,0.23703439580776456,1,0,0,1,0,1,0,0,0,-0.1599899725541983,Abandono
1,1,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,0,-1.4777229944066208,-0.9964996447729946,0,0,1,0,0,0,0,0,1,-1.4777229944066206,Abandono
1,1,0,1,0,0.5963961381859568,1,1,1,0,1,1,1,1,1,1.5311560592689986,1.3217830006081985,0,1,0,1,0,0,1,0,0,1.5311560592689986,Abandono
1,1,0,1,0,1.084794992828948,1,1,0,0,1,0,1,1,1,1.1544238225429284,1.6240737184862204,0,1,0,1,0,1,0,0,0,1.1544238225429286,Abandono
1,0,1,1,0,-1.1129998530645118,1,1,0,1,0,0,0,0,1,0.54036687281321,-0.8414725430682947,0,1,1,0,0,0,0,1,0,0.5403668728132103,Abandono
0,1,0,0,0,-0.2583018574392774,1,0,0,0,0,0,0,0,0,-1.4909999014278041,-0.8036917171726978,0,0,0,1,0,0,1,0,0,-1.4909999014278035,Permanencia
0,0,0,0,0,0.3114968063108788,1,0,1,1,0,0,1,0,0,0.012609818721181682,0.13529303570479395,1,0,1,0,0,0,0,0,1,0.012609818721181946,Permanencia
1,0,0,0,1,-1.275799471278842,1,0,1,1,0,1,0,0,1,-0.15667074579890264,-0.9789435809009016,1,0,1,0,0,0,0,1,0,-0.15667074579890247,Abandono
0,1,0,1,1,-1.0316000439573465,1,0,0,0,0,0,0,0,1,-1.4760633810289732,-0.9283485928072068,0,0,1,0,0,1,0,0,0,-1.4760633810289727,Permanencia
1,0,0,1,1,0.6370960427395395,1,1,1,1,0,0,1,1,1,1.27889482586652,1.2166892262984967,0,1,0,1,0,0,1,0,0,1.27889482586652,Abandono
1,0,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,-1.4876806746725084,-0.9966319769127339,0,0,1,0,0,0,0,0,1,-1.487680674672508,Abandono
0,0,0,1,1,-0.8688004257430162,0,0,1,0,0,0,0,0,1,-1.1657156794088182,-0.8525884428064038,1,0,1,0,0,0,0,1,0,-1.1657156794088177,Permanencia
0,1,0,0,1,-0.990900139403764,1,0,0,0,0,0,0,0,0,-1.5026171950713392,-0.9351857533604088,0,0,1,0,0,1,0,0,0,-1.5026171950713387,Permanencia
1,0,1,0,0,0.2300969972037136,1,1,0,0,0,1,1,1,1,1.1560834359205763,0.6417943005573236,0,1,1,0,0,0,0,1,0,1.1560834359205763,Abandono
0,1,0,1,1,0.06729737898938325,1,0,0,0,0,0,0,0,0,-1.4578076338748465,-0.724909983314512,0,0,1,0,0,0,0,0,1,-1.457807633874846,Permanencia
0,1,0,1,1,-0.5432011893143556,1,0,0,0,0,0,0,0,0,-1.4777229944066208,-0.8345251057319765,0,0,0,0,1,0,0,0,1,-1.4777229944066206,Permanencia
0,1,1,1,0,1.166194801936113,1,1,0,1,0,0,0,1,0,-0.022242062209423857,0.7160546863077467,1,0,0,1,0,1,0,0,0,-0.022242062209423825,Permanencia
0,0,1,1,0,1.5324939429183564,1,1,1,1,1,1,1,1,1,1.6240944084172806,2.3975771306196,0,1,0,0,1,0,0,1,0,1.6240944084172806,Permanencia
1,0,0,1,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,0.1404000488000693,-0.9749956720653431,0,1,1,0,0,0,0,1,0,0.14040004880006932,Abandono
1,1,0,0,0,-1.1536997576180943,1,0,0,0,0,0,0,1,1,0.5038553785049568,-0.8623589657904956,0,1,1,0,0,0,0,1,0,0.5038553785049568,Abandono
0,0,0,0,0,0.7591957564002872,1,0,0,0,0,0,0,0,0,-1.46278647400779,-0.5551499033854931,0,0,0,0,1,1,0,0,0,-1.4627864740077896,Permanencia
0,0,0,1,0,0.10799728354296582,1,0,1,0,0,0,1,0,1,-0.08530737056004353,-0.028159212229980666,1,0,0,1,0,1,0,0,0,-0.08530737056004323,Permanencia
0,1,0,0,0,-0.0955022392249471,1,1,0,0,0,1,0,1,1,0.8357780540345342,0.19579087892232017,0,1,1,0,0,0,1,0,0,0.8357780540345344,Permanencia
0,0,0,1,0,-0.990900139403764,1,1,0,0,0,1,0,1,1,0.8473953476780692,-0.6773365790782,0,1,1,0,0,0,0,1,0,0.8473953476780692,Permanencia
0,0,0,1,0,-1.1536997576180943,0,0,0,0,0,0,0,0,1,-1.3134212700194803,-0.9613213509589391,1,0,1,0,0,0,0,1,0,-1.3134212700194798,Permanencia
0,0,0,0,0,-0.9095003302965988,1,0,0,0,0,0,0,0,1,-1.507596035204283,-0.923716967916328,0,0,0,1,0,0,0,0,1,-1.5075960352042825,Permanencia
0,1,0,1,1,1.6138937520255214,1,1,1,1,1,1,0,1,1,1.3336620673289004,2.319435002103488,0,1,0,1,0,0,1,0,0,1.3336620673289006,Permanencia
1,1,1,0,0,-1.2350995667252596,1,0,0,0,0,0,0,0,1,-0.664512439359156,-0.9640782705368431,1,0,1,0,0,0,0,1,0,-0.6645124393591559,Abandono
1,0,0,0,0,-0.3804015711000252,1,1,0,1,0,0,0,0,1,0.4789611778402384,-0.26569540306219236,0,1,1,0,0,0,0,1,0,0.4789611778402386,Abandono
0,1,0,1,1,0.7184958518467046,1,0,0,1,1,1,1,1,1,1.2838736659994638,1.3044033795890912,0,1,0,1,0,1,0,0,0,1.2838736659994636,Permanencia
0,0,0,1,1,1.573193847471939,1,0,0,0,0,0,0,0,0,-1.489340288050156,-0.42034756370429727,0,0,0,0,1,1,0,0,0,-1.4893402880501558,Permanencia
1,0,0,0,0,-0.9095003302965988,1,1,0,1,0,0,0,0,1,0.54036687281321,-0.6445623191360768,0,1,1,0,0,0,1,0,0,0.5403668728132103,Abandono
1,0,0,0,0,-0.0955022392249471,1,1,0,1,0,0,1,1,1,1.177658409829999,0.31076545299923014,0,1,1,0,0,0,0,1,0,1.1776584098299991,Abandono
1,1,0,1,0,-0.13620214377852968,1,1,0,1,0,0,0,0,1,0.5121534453931962,-0.006192077033241221,0,1,1,0,0,1,0,0,0,0.5121534453931962,Abandono
1,0,1,0,0,-0.5025012847607729,1,1,1,0,0,0,0,0,1,0.4789611778402384,-0.33453017108330035,0,1,1,0,0,0,0,1,0,0.4789611778402386,Abandono
0,1,0,0,0,-0.5839010938679381,0,0,0,0,0,0,0,0,0,-1.3134212700194803,-0.7950901280896372,1,0,1,0,0,0,0,0,1,-1.3134212700194798,Permanencia
0,0,0,1,1,-0.014102430117781927,1,1,1,0,0,0,1,0,0,0.8258203737686465,0.2745946681371292,0,1,1,0,0,0,0,1,0,0.8258203737686464,Permanencia
0,0,0,1,1,1.6138937520255214,1,0,0,0,0,0,0,0,1,-1.4810422211619167,-0.4203916744175437,0,0,0,0,1,0,1,0,0,-1.4810422211619165,Permanencia
0,1,0,1,0,1.6138937520255214,1,1,0,1,1,0,1,1,1,1.2954909596429989,2.2350512076630014,0,1,0,0,1,1,0,0,0,1.2954909596429989,Permanencia
1,0,0,0,0,-0.787400616635851,1,1,0,1,1,0,0,0,1,0.6548801958709144,-0.5384539984217063,0,1,1,0,0,0,0,1,0,0.6548801958709143,Abandono
1,1,1,0,0,-0.990900139403764,1,1,0,0,1,0,1,1,1,1.1909353168511818,-0.6439668245072494,0,1,1,0,0,0,0,1,0,1.1909353168511816,Abandono
1,1,0,0,0,-0.29900176199286005,1,1,0,0,0,0,0,1,1,0.6664974895144494,-0.10402963901389967,0,1,1,0,0,0,0,1,0,0.6664974895144495,Abandono
0,0,1,0,0,-0.4211014756536078,1,0,1,1,0,0,0,0,0,0.5636014601002806,-0.2021980313439066,0,1,1,0,0,0,0,1,0,0.5636014601002808,Permanencia
0,1,0,1,0,0.39289661541804394,1,0,0,0,0,0,0,0,0,-1.4760633810289732,-0.6368649996745687,0,0,0,0,1,0,0,1,0,-1.4760633810289727,Permanencia
0,0,0,0,0,1.166194801936113,0,0,1,1,1,1,0,0,0,-0.6977047069121138,0.18405742919876064,1,0,0,1,0,0,1,0,0,-0.6977047069121135,Permanencia
0,1,0,0,1,0.10799728354296582,1,0,0,0,0,1,1,1,1,0.2449556915918859,0.09521845272038092,1,0,0,1,0,0,0,0,1,0.2449556915918862,Permanencia
0,0,0,0,0,0.3114968063108788,1,0,0,1,0,0,0,0,0,0.33457481398487193,0.30542805669640777,0,1,1,0,0,0,1,0,0,0.334574813984872,Permanencia
1,1,1,1,0,-1.275799471278842,1,1,0,0,0,0,1,0,1,0.7079878239556466,-0.9674527401001974,0,1,1,0,0,0,0,1,0,0.7079878239556465,Abandono
0,0,0,1,1,1.6138937520255214,1,1,1,0,1,1,1,1,1,0.6167090881850128,1.6600680604953353,1,0,0,0,1,1,0,0,0,0.6167090881850127,Permanencia
0,0,1,1,1,1.369694324704026,1,1,1,1,0,1,1,1,1,1.5228579923807593,2.1753473572839117,0,1,0,1,0,0,1,0,0,1.5228579923807593,Permanencia
0,1,0,0,0,-0.5025012847607729,1,0,0,1,0,0,0,0,1,-0.42884733973315625,-0.5537824712748527,1,0,1,0,0,0,0,0,1,-0.42884733973315603,Permanencia
0,0,0,1,1,-0.6653009029751032,1,1,0,1,0,0,0,0,1,0.5055149918826045,-0.44610822024023256,0,1,1,0,0,0,1,0,0,0.5055149918826045,Permanencia
1,0,0,0,0,0.5556962336323743,1,1,0,0,0,0,1,1,0,1.039910499485224,0.9352408204294292,0,1,1,0,0,1,0,0,0,1.0399104994852242,Abandono
0,0,1,1,0,1.6138937520255214,1,1,1,1,1,0,1,1,1,1.5826040739760836,2.5441129200243555,0,1,0,0,1,0,0,1,0,1.5826040739760836,Permanencia
0,1,0,0,1,-0.5432011893143556,1,1,0,0,0,0,0,0,1,-1.3482731509500858,-0.8116757562703079,0,0,1,0,0,0,1,0,0,-1.3482731509500856,Permanencia
1,1,0,1,1,-0.13620214377852968,1,0,1,0,0,0,1,1,0,0.9934413249110835,0.16314895111993638,0,1,1,0,0,0,1,0,0,0.9934413249110835,Abandono
0,1,1,1,0,1.3289944201504433,1,1,0,1,1,0,1,1,1,1.2755755991112243,1.9907881330607036,0,1,0,1,0,1,0,0,0,1.2755755991112243,Permanencia
0,1,1,1,0,1.4103942292576086,1,1,1,1,0,0,0,0,0,0.6349648353391395,1.4598495330696328,0,1,1,0,0,1,0,0,0,0.6349648353391396,Permanencia
0,1,0,0,0,0.27079690175729615,1,0,0,0,0,1,0,0,1,-0.4952318748390718,-0.13592168469109353,1,0,0,0,1,1,0,0,0,-0.4952318748390715,Permanencia
